cod_centro;tipo;cod_estado;cod_municipio;cod_parroquia;nombre_centro;direccion_centro;centro_nuevo
28912;1;11;2;5;CIRA MARIA NOGUERA DE LORENA;CASERÍO URIBANA FRENTE AVENIDA PRINCIPAL. IZQUIERDA CARRETERA PRINCIPAL A 200 METROS DE LA CARCEL DE URIBANA CASA;110205018
28913;1;11;2;5;ESCUELA EL CALLAO;CASERÍO CALLAO FRENTE AVENIDA PRINCIPAL VIA CARORITA ABAJO A 200 METROS PARADA RUTA 8 CASA;110205019
28914;1;11;2;5;UNIDAD EDUCATIVA NACIONAL FEDERMAN NER 140;CASERÍO FEDERMAN IZQUIERDA CARRETERA GUAYABAL. FRENTE CARRETERA LAS VERITAS A 100 METROS GRANJA LA ESTANCIA CASA;110205020
28180;1;11;2;6;UNIDAD EDUCATIVA ESTADAL ANTONIO JOSE PACHECO;SECTOR: LAS TUNAS. FRENTE CARRETERA PRINCIPAL A DUACA. IZQUIERDA CALLE VIA A CORDERO. DERECHA CALLE ENTRADA A LA TUNITAS. REFERENCIA DIAGONAL A LA IGLESIA;110206001
28181;1;11;2;6;UNIDAD EDUCATIVA ESTADAL EL PAMPERO;URBANIZACIÓN: EL PAMPERO. REFERENCIA A 100 METROS DE LA VIA DUACA;110206002
98087;1;98;24;1;ISLA LA ORCHILA;ISLA LA ORCHILA;982401004
28182;5;11;2;6;ESCUELA BASICA ARTURO USLAR PIETRI;URBANIZACIÓN: SABILA. FRENTE AVENIDA SEGUNDA . IZQUIERDA CALLE MANZANA N. DERECHA CALLE  MANZANA M. REFERENCIA A 500 METROS DE LA VIA DUACA;110206003
28183;1;11;2;6;UNIDAD EDUCATIVA DON ROMULO GALLEGOS;CASERÍO: POTRERO SECTOR EL MOLINO. FRENTE CALLE OCTAVIO CAMEJO. IZQUIERDA CALLE VIA A VALLE HONDO. DERECHA CALLE LOS GONZALEZ. REFERENCIA DIAGONAL A LA IGLESIA;110206018
28184;1;11;2;6;UNIDAD EDUCATIVA COLEGIO MANUEL CARLOS PIAR;SECTOR: SAN ANTONIO. FRENTE AVENIDA INTERCOMUNAL DUACA. IZQUIERDA SENDERO LAS CASITAS. DERECHA SENDERO BARRIO SAN ANTONIO. REFERENCIA FRENTE A LA URBANIZACION DON AURELIO;110206019
28185;1;11;2;6;ESCUELA BASICA ALI PRIMERA;SECTOR: LAS CASITAS. FRENTE CALLE 9. IZQUIERDA SENDERO GRANJA EL MOLINO. DERECHA AVENIDA 4. REFERENCIA FRENTE AL PRE-ESCOLAR DIVINA PASTORA;110206020
28186;1;11;2;6;UNIDAD EDUCATIVA SAN ANTONIO DE PADUA (LAS DELICIAS);SECTOR: LAS DELICIAS. FRENTE CALLE 4. IZQUIERDA CARRERA 3. DERECHA CARRERA 2. REFERENCIA A 100 METROS DEL MERCAL;110206021
28187;1;11;2;6;UNIDAD EDUCATIVA LAS PLAYITAS;CASERÍO: LAS PLAYITAS. FRENTE CARRETERA VIA DUACA KILOMETRO 17. REFERENCIA A 200 METROS DEL AMBULATORIO;110206022
28188;1;11;2;6;CENTRO DE EDUCACION INICIAL VALLES DE URIBANA;SECTOR VALLES DE URIBANA IZQUIERDA CALLE PRINCIPAL. FRENTE CALLE 3. DERECHA SENDERO QUEBRADA FRENTE A LA CASA DE ALIMENTACION CASA;110206023
28200;5;11;2;6;UNIDAD EDUCATIVA ESTADAL FRANCISCO DE MIRANDA;CASERÍO: CORDERO. FRENTE AVENIDA TAMACA CORDERO. IZQUIERDA CARRETERA LOS ROBLES. DERECHA CARRETERA LAS PALMITAS. REFERENCIA AL FRENTE DE LA BODEGA CORDERO;110206004
28201;5;11;2;6;UNIDAD EDUCATIVA BOLIVARIANA RETEN ARRIBA;CASERÍO: RETEN ARRIBA. FRENTE CALLE PRINCIPAL. IZQUIERDA CALLE PRINCIPAL. DERECHA CALLE PRINCIPAL. REFERENCIA A 100 METROS DE LA CAPILLA;110206005
28210;5;11;2;6;UNIDAD EDUCATIVA NACIONAL TAMACA;SECTOR: TAMACA CENTRO. FRENTE CARRETERA VIA DUACA. IZQUIERDA AVENIDA PRINCIPAL. DERECHA CALLE PRINCIPAL. REFERENCIA A 50 METROS DE EL REGISTRO CIVIL DE TAMACA;110206006
28211;1;11;2;6;UNIDAD EDUCATIVA JUAN BAUTISTA RODRIGUEZ;SECTOR: TAMACA. FRENTE CARRETERA VIA DUACA. IZQUIERDA CAMINO AL CENTRO COMERCIAL. DERECHA CARRETERA DUACA. REFERENCIA A 50 METROS DE LA ESCUELA NACIONAL TAMACA;110206007
28220;1;11;2;6;ESCUELA BOLIVARIANA LA PALMITA;CASERÍO: LAS PALMITAS. FRENTE CALLE PRINCIPAL LAS PALMITAS. IZQUIERDA CALLE SECTOR LA MANGA. DERECHA TRANSVERSAL DE LA QUEBRADA. REFERENCIA AL FRENTE DE LA BODEGA;110206008
28240;1;11;2;6;ESCUELA CONCENTRADA VALLE HONDO;CASERÍO: VALLE HONDO. FRENTE CALLE PRINCIPAL. IZQUIERDA CALLE VIA EL POTRERO. DERECHA CALLE SANTA CRUZ. REFERENCIA A 20 METROS DE LA VIA EL TRAPICHE;110206009
28931;1;11;2;6;CENTRO PENITENCIARIO DE LA REGION CENTRO OCCIDENTAL;SECTOR VALLES URIBANA FRENTE AVENIDA VIA PRINCIPAL V A 200 METROS DE LA URBANIZACION POLICIAL GALPÓN;110206014
28940;1;11;2;6;ESCUELA ESTADAL LAS PLAZUELAS;CASERÍO: LAS PLAZUELAS. FRENTE CARRETERA PRINCIPAL . REFERENCIA A 500 METROS DE LA BODEGA LAS PLAZUELAS;110206015
28960;1;11;2;6;ESCUELA ESTADAL SORAGE;CASERÍO: SORAGE. REFERENCIA A 200 METROS DE LA VIA TOROY;110206016
29000;1;11;2;6;ESCUELA ESTADAL LA ESCALERA;CASERÍO: LA ESCALERA. REFERENCIA A 100 METROS DE LA BODEGA;110206017
29001;1;11;2;6;ESCUELA BASICA MEDIA JORNADAROMERAL III;BARRIO: ROMERAL 3. FRENTE CALLE 2. IZQUIERDA CARRERA 2. DERECHA CARRERA 3. REFERENCIA AL LADO DE LA CASA COMUNAL;110206024
29002;1;11;2;6;LICEO BOLIVARIANO PROFESOR JESUS PERAZA;URBANIZACIÓN: SABILA. FRENTE AVENIDA PRINCIPAL. IZQUIERDA CALLE 5 MANZANA N. DERECHA CALLE 6. REFERENCIA A 150 METROS DEL MODULO POLICIAL;110206025
29003;1;11;2;6;UNIDAD EDUCATIVA ESTADAL PROFESOR CAMACHO LAGUNA;CASERÍO: EL CARDONAL. FRENTE CALLE 2. IZQUIERDA CARRERA 1. DERECHA CARRERA 2. REFERENCIA A 100 METROS DE LA CANCHA TECHADA;110206026
29004;1;11;2;6;UNIDAD EDUCATIVA ESTADAL 19 DE ABRIL;BARRIO 19 DE ABRIL FRENTE AVENIDA BOLIVAR. DERECHA CALLE 1. IZQUIERDA CALLE 2 A 100 METROS DE EL ESTADIO DE BEISBOL 19 ABRIL CASA;110206027
29005;1;11;2;6;ESCUELA BOLIVARIANA LAS TUNITAS;BARRIO LAS TUNITAS CALLE PRINCIPAL SECTOR LA REDOMA DERECHA CALLE FINAL CALLE PRINCIPAL. IZQUIERDA CALLE LA REDOMA. FRENTE CALLE PRINCIPAL DIAGONAL A LA CASA COMUNAL CASA;110206028
29006;1;11;2;6;ESCUELA BOLIVARIANA MEDIA JORNADA TAMAQUITA NER 140;CASERÍO CASERIO TAMAQUITA AVENIDA ISABEL DE RODRIGUEZ KILOMETRO 13 VIA LAS TUNAS DERECHA AVENIDA ISABEL DE RODRIGUEZ. IZQUIERDA CALLE FINAL CALLE EL ESTADIO. FRENTE CALLE EL ESTADIO FRENTE AL ESTADIO DE BEISBOL DE TAMAQUITA;110206029
29007;4;11;2;6;ESCUELA NACIONAL BOLIVARIANA DIVINO NINO;SECTOR SECTOR LLANO ALTO DERECHA CALLE 3. IZQUIERDA CALLE 2. FRENTE CARRERA 3 DETRAS DE LA MANGA DE COLEO CASA;110206030
29008;1;11;2;6;UNIDAD EDUCATIVA SANTA CRUZ;CASERÍO SANTA CRUZ FRENTE AVENIDA PRINCIPAL A 100 METROS AMBULATORIO LA CRUZ;110206031
29009;1;11;2;6;CANCHA DEPORTIVA YUCATAN;URBANIZACIÓN YUCATAN DERECHA CALLE PRINCIPAL. FRENTE CALLE YUCATAN. IZQUIERDA CARRETERA VIA DUACA DIAGONAL A LA BODEGA LAS FLORES GALPÓN;110206032
28370;1;11;2;7;CICLO BASICO PADRE DE LAS CASAS;BARRIO: BRISAS DEL OBELISCO. FRENTE CALLE 3. IZQUIERDA AVENIDA LA SALLE. DERECHA AVENIDA ROTARIA. REFERENCIA AL LADO DEL ESTADIO DE BARQUISIMETO;110207001
28371;1;11;2;7;UNIDAD EDUCATIVA COLEGIO SAN PABLO APOSTOL;BARRIO: BRISAS DEL OBELISCO. FRENTE CARRERA 2. IZQUIERDA CALLE 5. DERECHA AVENIDA LA SALLE. REFERENCIA A 100 METROS DEL CICLO BASICO PADRE LAS CASAS;110207002
28372;1;11;2;7;UNIDAD EDUCATIVA EXPEDITO CORTES;BARRIO: LOS POCITOS. FRENTE CARRERA 7. IZQUIERDA CALLE 3. DERECHA CALLE 2. REFERENCIA AL FINAL DE LA CALLE DE TIERRA;110207073
28373;1;11;2;7;UNIDAD EDUCATIVA BERTHA CORDERO;BARRIO: MOYETONES. FRENTE AVENIDA LAS INDUSTRIAS. IZQUIERDA AVENIDA CARLOS GIFFONE. REFERENCIA A 150 METROS DEL DISTRIBUIDOR DE MOYETONES;110207074
28374;1;11;2;7;LICEO BOLIVARIANO CERRITOS BLANCOS;BARRIO: JOSE GREGORIO HERNANDEZ. FRENTE CALLE 9. IZQUIERDA AVENIDA PRINCIPAL. DERECHA CALLE 9. REFERENCIA A 200 METROS LA ESCUELA MARIA CONCEPCION PALACIOS;110207075
28375;1;11;2;7;UNIDAD EDUCATIVA LA MILAGROSA;BARRIO: LA BATALLA. FRENTE CALLE 5. IZQUIERDA CALLE 6. REFERENCIA CALLE 5 ENTRE CARRERAS 8 Y 9 LA BATALLA SECTOR 1;110207076
28376;1;11;2;7;ESCUELA ESTADAL LA ORQUIDEA;BARRIO: ORQUIDEA. FRENTE CALLE TIERRA . REFERENCIA A 200 METROS DE LA VIA PAVIA ARRIBA;110207077
28377;1;11;2;7;UNIDAD EDUCATIVA ESTADAL 24 DE JULIO;BARRIO: 24 DE JULIO. FRENTE CALLE 8 . REFERENCIA A 150 METROS DE LA PLANTA DE TRATAMIENTO;110207078
28378;1;11;2;7;UNIDAD EDUCATIVA ESTADAL LOS VENEZOLANOS PRIMEROS;BARRIO: LOS VENEZOLANOS PRIMEROS. FRENTE CARRERA 6. IZQUIERDA CALLE 3. DERECHA CALLE 2. REFERENCIA A 100 METROS DE LA BODEGA;110207079
28379;1;11;2;7;UNIDAD EDUCATIVA ESTADAL DOCTOR RAUL LEONI;BARRIO: CARIBE 1. FRENTE CARRERA 10. IZQUIERDA CARRERA 7. DERECHA CARRETERA 10. REFERENCIA A 100 METROS DE LA CANCHA TECHADA EL PLAYON;110207080
28380;1;11;2;7;UNIDAD EDUCATIVA PINTO SALINAS;BARRIO: EL GARABATAL. FRENTE AVENIDA LA SALLE. IZQUIERDA CALLE 4. DERECHA CALLE 3. REFERENCIA DETRÁS DEL AEROPUERTO;110207003
28381;1;11;2;7;UNIDAD EDUCATIVA ESTADAL MARIA LEDEZMA;URBANIZACIÓN: BRISAS DEL OBELISCO. FRENTE CALLE 1. IZQUIERDA AVENIDA CORPAHUAICO. DERECHA AVENIDA LA SALLE. REFERENCIA FRENTE A CHICOLANDIA;110207081
28382;1;11;2;7;UNIDAD EDUCATIVA ESTADAL LOS OLIVOS;BARRIO: TOSTAO II. FRENTE AVENIDA PRINCIPAL. IZQUIERDA CARRERA 2. DERECHA CALLE 4. REFERENCIA A 250 METROS DE LA PANADERIA LOS OLIVOS;110207082
28383;1;11;2;7;UNIDAD EDUCATIVA ESTADAL LA MILAGROSA;BARRIO: BRISAS DE LA PRADERA. FRENTE CALLE 3. IZQUIERDA CALLE 1. DERECHA AVENIDA CIRCUNVALACION NORTE. REFERENCIA AL LADO DE LA CANCHA DEPORTIVA;110207083
28384;1;11;2;7;CENTRO DE EDUCACION INICIAL ROMULO GALLEGOS;URBANIZACIÓN: EL CARIBE. FRENTE CARRERA 5. IZQUIERDA CALLE 9. DERECHA CALLE 10. REFERENCIA AL LADO DE LA ESCUELA JUAN JOSE GUERRERO;110207084
28385;1;11;2;7;UNIDAD EDUCATIVA ESTADAL JUAN JOSE LANDAETA;URBANIZACIÓN: LOS HORCONES. FRENTE AVENIDA FLORENCIO JIMENEZ. IZQUIERDA VEREDA 6. DERECHA VEREDA 7. REFERENCIA A 100 METROS DEL CEMENTERIO MUNICIPAL DE BARQUISIMETO;110207085
28386;1;11;2;7;ESCUELA BASICA ESTADAL JOSE VARGAS;BARRIO: JOSE MARIA VARGAS. FRENTE AVENIDA PRINCIPAL. IZQUIERDA AVENIDA EL CARIBITO. DERECHA AVENIDA ROTARIO. REFERENCIA A 50 METROS DEL PUENTE DE LA QUEBRADA;110207086
28387;1;11;2;7;CENTRO DE EDUCACION INICIAL NEGRA HIPOLITA;SECTOR: BELLA FLOR. FRENTE CALLE PRINCIPAL. IZQUIERDA CARRERA 2. DERECHA CARRERA 1. REFERENCIA DETRAS DEL HOTEL CITY PALACE;110207087
28388;1;11;2;7;UNIDAD EDUCATIVA EL PANDITO NUCLEO ESCOLAR RURAL 219;CASERÍO: EL PANDITO. FRENTE CALLE PRINCIPAL . REFERENCIA DIAGONAL A LA IGLESIA EL PANDITO;110207088
28389;1;11;2;7;CENTRO DE EDUCACION INICIAL ARCO IRIS;SECTOR: PAVIA ABAJO. FRENTE CARRETERA VIA PAVIA. IZQUIERDA CAMINO ESTACIONAMIENTO JUDICIAL. DERECHA CALLEJÓN LA SELVA. REFERENCIA A 50 METROS DEL ESTACIONAMIENTO JUDICIAL EL CORRALON,;110207089
28390;1;11;2;7;UNIDAD EDUCATIVA NACIONAL ANTONIO CARRILLO;BARRIO: PUEBLO NUEVO. FRENTE CARRERA 1. IZQUIERDA CALLE 3A. DERECHA CARRERA 1. REFERENCIA A 150 METROS DEL CONSEJO COMUNAL PUEBLO NUEVO I;110207004
28391;1;11;2;7;UNIVERSIDAD POLITECNICA TERRITORIAL DEL ESTADO LARA ANDRES ELOY BLANCO;BARRIO: PUEBLO NUEVO. FRENTE AVENIDA LOS HORCONES. IZQUIERDA CARRERA 1. DERECHA AVENIDA LA SALLE. REFERENCIA AL FRENTE DEL CENTRO DE COPIADO OASIS;110207005
28392;1;11;2;7;CENTRO PREESCOLAR DON SIMON RODRIGUEZ;SECTOR: PUEBLO NUEVO. FRENTE CARRERA 14. IZQUIERDA AVENIDA ROTARIA. DERECHA CALLE 64B. REFERENCIA DIAGONAL A LA UNIVERSIDAD PEDAGOGICA EXPERIMENTAL LIBERTADOR LUIS BELTRAN PRIETO FIGUEROA;110207006
28393;1;11;2;7;UNIDAD EDUCATIVA ESTATAL MIGUEL ROMERO ANTONI;URBANIZACIÓN: CAMPO VERDE. FRENTE CARRERA 4. IZQUIERDA CALLE 21A. DERECHA CALLE 21. REFERENCIA A 300 METROS DEL PARQUE DEL OESTE;110207007
28394;1;11;2;7;UNIDAD EDUCATIVA NACIONAL JESUS DE NAZARETH;URBANIZACIÓN: VILLA DE NAZARENO. FRENTE CALLE 5. DERECHA CALLEJÓN 3. REFERENCIA FINAL DEL CALLEJON;110207090
28395;1;11;2;7;LICEO BOLIVARIANO BATALLA DE LOS HORCONES;BARRIO: EL TOSTAO II. FRENTE CALLE LARA. IZQUIERDA AVENIDA PRINCIPAL. REFERENCIA A 100 METROS DEL MONUMENTO LA ESTRELLA;110207091
28396;1;11;2;7;CENTRO DE EDUCACION INICIAL LOS ANGELES;BARRIO: LOS ANGELES. FRENTE AVENIDA PRINCIPAL. IZQUIERDA AVENIDA FINAL. DERECHA CARRERA SECTOR 4. REFERENCIA AL FINAL DEL SECTOR COLINDA CON EL CERRO;110207092
28397;1;11;2;7;UNIDAD EDUCATIVA ESTADAL ROMULO BETANCOURT I;BARRIO: LOMA DE LEON. FRENTE CALLE HIGUERON. IZQUIERDA CALLE EL SAMAN. DERECHA CALLE ARAGUANEY. REFERENCIA AL LADO DEL PREESCOLAR DE LOMA DE LEON;110207093
28398;1;11;2;7;UNIDAD EDUCATIVA ESTADAL 12 DE OCTUBRE;BARRIO: 12 DE OCTUBRE CALLE 1 ENTRE CARRERAS 1A Y 3. FRENTE CALLE 1. IZQUIERDA CARRERA 1A. DERECHA CARRERA 3. REFERENCIA A 200 DEL FRIGORIFICO LOS MEDANOS;110207094
28399;1;11;2;7;ESCUELA BASICA NACIONAL EL CORIANO;BARRIO: CORIANO. FRENTE CALLE 42. IZQUIERDA CARRETERA VIEJA VIA EL TOSTAO. REFERENCIA A 100 METROS DE LA VIA PRINCIPAL;110207095
28400;1;11;2;7;ESCUELA BASICA RAFAEL MONASTERIOS;BARRIO: ANDRES ELOY BLANCO. FRENTE CARRERA 1. IZQUIERDA CALLE 5. DERECHA CALLE 6. REFERENCIA DETRAS DE LA JEFATURA CIVIL DE JUAN DE VILLEGAS;110207008
28401;2;11;2;7;MOD DE SERV EL OLIVO;CARRERA 8 ENTRE 7 Y 8 STA ISABEL;110207009
28402;2;11;2;7;CENTRO DE PROM FAM ITALA REYES;CRR 2 ENTRE 5 Y 6 BRR ANDRES E BLANCO;110207010
28403;1;11;2;7;UNIDAD EDUCATIVA CASTA J RIERA;URBANIZACIÓN: RAFAEL CALDERA. FRENTE AVENIDA 5. IZQUIERDA CALLE 1. DERECHA CALLE 2. REFERENCIA A 300 METROS DE LA CANCHA DEPORTIVA;110207011
28404;1;11;2;7;UNIDAD EDUCATIVA ESTATAL LUIS HURTADO HIGUERA;BARRIO: LUIS HURTADO HIGUERA. FRENTE CARRERA . IZQUIERDA CALLE 1. DERECHA CALLE 2. REFERENCIA A 200 METROS DEL SUPERMECADO LUIS HURTADO HIGUERA;110207012
28405;1;11;2;7;ESCUELA BASICA NACIONAL RAQUEL MONASTERIOS;BARRIO: ANDRES ELOY BLANCO. FRENTE CARRERA 1. IZQUIERDA CALLE 5. DERECHA CALLE 6. REFERENCIA DETRAS DE LA JEFATURA CIVIL DE JUAN DE VILLEGAS;110207013
28406;1;11;2;7;JEFATURA CIVIL JUAN DE VILLEGAS;BARRIO: ANDRES ELOY BLANCO. FRENTE CARRERA 2. IZQUIERDA CALLE 5. DERECHA CALLE 6. REFERENCIA DETRAS DE LA ESCUELA RAQUEL MONASTERIO;110207014
28407;1;11;2;7;PRE-ESCOLAR ASOCIACION EL PRADO (ASOPRADO);BARRIO: ASOPRADO. FRENTE AVENIDA 1. IZQUIERDA CALLE 3. REFERENCIA A 100 METROS DE LA LUNCHERIA EL BOLIVAR;110207096
28408;1;11;2;7;UNIDAD EDUCATIVA BOLIVARIANA BELEN MARIA SAN JUAN;BARRIO: VALLE DORADO. FRENTE AVENIDA FLORENCIO JIMENEZ. DERECHA CALLE 2. REFERENCIA DIAGONAL AL DISTRIBUIDOR SAN FRANCISCO;110207097
28410;1;11;2;7;UNIDAD EDUCATVA BERNABE PLANAS;BARRIO: LA PLAYA. FRENTE CALLE 8. IZQUIERDA CARRERA 6. REFERENCIA A 200 METROS DEL SUPERMECADO;110207015
28411;1;11;2;7;UNIDAD ESCUELA NACIONAL CREACION BARRIOS DEL OESTE;BARRIO: LA PAZ. FRENTE CARRERA 2. IZQUIERDA AVENIDA PRINCIPAL. DERECHA CALLE 8. REFERENCIA AL LADO DEL AMBULATORIO LA PAZ;110207016
28412;1;11;2;7;UNIDAD EDUCATIVA ESTADAL LEONARDO RUIZ PINEDA II;BARRIO: RUIZ PINEDA. FRENTE CALLE 1 A. IZQUIERDA VEREDA 10. DERECHA VEREDA 11. REFERENCIA A 100 METROS DE CECOSESOLA RUIZ PINEDA;110207017
28413;1;11;2;7;ESCUELA BASICA LIBERTADOR;BARRIO: BOLIVAR. FRENTE CALLE 9. IZQUIERDA CARRERA 1. REFERENCIA A 150 METROS DEL CENTRO DE DIAGNOSTICO INTEGRAL;110207018
28414;1;11;2;7;UNIDAD EDUCATIVA MARIA CONCEPCION PALACIOS;. FRENTE AVENIDA PRINCIPAL. REFERENCIA DIAGONAL A LA CANCHA DEPORTIVA;110207019
28415;1;11;2;7;UNIDAD EDUCATIVA  PABLO CANELA;BARRIO: LA LUCHA. FRENTE PROLONGACIÓN DE LA CALLE 4. IZQUIERDA CALLE 3. DERECHA CALLE 2. REFERENCIA A 100 METROS DE LA ESCUELA LA LUCHA;110207020
28416;1;11;2;7;UNIDAD EDUCATIVA LAS TINAJITAS;BARRIO: LAS TINAJITAS. FRENTE CALLE 7. IZQUIERDA CARRERA 2. DERECHA CARRERA 3. REFERENCIA DIAGONAL A VENFRUCA;110207021
28418;1;11;2;7;UNIDAD EDUCATIVA PILAR MONTESUMA;BARRIO: PILA DE MONTEZUMA. FRENTE AVENIDA ANTONIO TETAROL. IZQUIERDA AVENIDA 5 DE JULIO. REFERENCIA DIAGONAL A LA CASA DE ALIMENTACION PILA DE MONTEZUMA;110207023
28419;1;11;2;7;CENTRO PREESCOLAR.LOS CHIQUILINES;BARRIO: SANTA ISABEL. FRENTE CALLE 10. IZQUIERDA CARRERA 4. REFERENCIA A 200 METROS DE LA BODEGA SANTA ISABEL;110207024
28420;1;11;2;7;ESCUELA ESTADAL GRADUADA GENERAL JOSE TRINIDAD MORAN;BARRIO: SANTA ISABEL. FRENTE CARRERA 2. IZQUIERDA CALLEJÓN 3A. DERECHA CALLE 3. REFERENCIA AL FRENTE DE LA BODEGA;110207025
28421;4;11;2;7;AMBULATORIO URBANO TIPO I LA PAZ;BARRIO LA PAZ IZQUIERDA AVENIDA PRINCIPAL. DERECHA CALLE 8. FRENTE CARRERA 2 DIAGONAL A LA BODEGA CASA;110207026
28422;1;11;2;7;CENTRO EDUCATIVO RECREACION JACINTO LARA;BARRIO LA PAZ DERECHA AVENIDA PRINCIPAL. FRENTE CALLE 3. IZQUIERDA CARRERA 2 FRENTE A LA FARMACIA LA PAZ CASA;110207027
28423;1;11;2;7;AMBULATORIO RURAL I SANTA ISABEL;BARRIO: SANTA ISABEL. FRENTE CARRERA 2. IZQUIERDA CALLE 3. DERECHA CALLE 2. REFERENCIA A 200 METROS DE LA PANADERIA;110207028
28430;1;11;2;7;UNIDAD EDUCATIVA CORONEL JUAN MANUEL ALDAO;BARRIO: SAN FRANCISCO. FRENTE CALLE 10. IZQUIERDA CARRERA 3. REFERENCIA A 150 METROS DE LA QUEBRADA;110207029
28431;1;11;2;7;UNIDAD EDUCATIVA POPULAR FE Y ALEGRIA SAN FRANCISCO;BARRIO: SAN FRANCISCO. FRENTE CARRERA 5. IZQUIERDA CALLE 6B. DERECHA CALLE 5. REFERENCIA ENTRADA CALLEJON IGLESIA;110207030
28432;1;11;2;7;UNIDAD EDUCATIVA SAN FRANCISCO;BARRIO: SAN FRANCISCO. FRENTE CALLE 8. IZQUIERDA CARRERA 8. DERECHA CARRERA 9. REFERENCIA A 150 METROS DE LA BODEGA;110207031
28440;1;11;2;7;ESCUELA BASICA TENIENTE PEDRO CAMEJO;BARRIO: PUEBLO NUEVO. FRENTE CALLE 14. IZQUIERDA CARRERA 3. DERECHA CARRERA 4. REFERENCIA A 150 METROS DEL AMBULATORIO DE PUEBLO NUEVO;110207032
28441;5;11;2;7;ESCUELA CONCENTRADA EL TOSTAO;BARRIO: EL TOSTAO. FRENTE CALLE MORROCOY. IZQUIERDA CARRETERA QUIBOR -TOCUYO. REFERENCIA AL FRENTE DE CALLE VIA VILLA ROSA;110207033
28442;1;11;2;7;ESCUELA NACIONAL LA CONCORDIA 2;BARRIO: CONCORDIA II. FRENTE CARRERA 3. IZQUIERDA CALLE 1. DERECHA CALLE 2. REFERENCIA AL LADO DEL BARRIO ADENTRO;110207034
28443;1;11;2;7;UNIDAD EDUCATIVA JUAN JACINTO LARA;BARRIO: JACINTO LARA. FRENTE CALLE 5. IZQUIERDA CARRERA 4. DERECHA CARRERA 3. REFERENCIA A 200 METROS DE LA BODEGA JACINTO LARA;110207035
28444;5;11;2;7;AMBULATORIO PUEBLO NUEVO;BARRIO: PUEBLO NUEVO. FRENTE CALLE 13. IZQUIERDA CARRERA 3. DERECHA CARRERA 4. REFERENCIA FRENTE A LA BODEGA;110207036
28450;1;11;2;7;ESCUELA BOLIVARIANA DE MEDIA JORNADA DILCIA MORENO DE BOSSA;BARRIO: CERRITO BLANCO. FRENTE CALLE 2A. IZQUIERDA CALLE 2. DERECHA AVENIDA FLORENCIO JIMENEZ. REFERENCIA A 300 METROS DE CAMAS LARA;110207038
28451;1;11;2;7;ESCUELA BASICA SANTA ROSALIA;BARRIO: SANTA ROSALIA. FRENTE AVENIDA PRINCIPAL. IZQUIERDA CALLE 8. DERECHA CALLE 7. REFERENCIA A 300 METROS DE AVENIDA INTERCOMUNAL FLORENCIO JIMENEZ;110207039
28452;1;11;2;7;CENTRO DE EDUCACION INICIAL ALI PRIMERA;BARRIO: ALI PRIMERA. FRENTE CALLE 5. IZQUIERDA CALLE 4. DERECHA CALLE 2. REFERENCIA AL FRENTE DE LA BODEGA ALI PRIMERA;110207040
28460;1;11;2;7;ESCUELA BASICA JUAN JOSE GUERRERO;BARRIO: CARIBE II. FRENTE CARRERA 5. IZQUIERDA CALLE 9. DERECHA CALLE 10. REFERENCIA A 200 METROS DE LA JUNTA PARROQUIAL;110207041
28461;1;11;2;7;ESCUELA CONCENTRADA SAN JOSE OBRERO;BARRIO: LA PAZ. FRENTE AVENIDA PRINCIPAL. IZQUIERDA CALLE 2. REFERENCIA A 100 METROS DE LA LICORERIA LA PAZ;110207042
28462;5;11;2;7;CASA COMUNAL CARIBE II SECTOR II;BARRIO CARIBE 2 DERECHA CALLE 6. IZQUIERDA CALLE 7. FRENTE CARRERA 6 DETRAS DE LA CANCHA DEPORTIVA CASA;110207043
28463;1;11;2;7;JUNTA PARROQUIAL JUAN VILLEGAS;BARRIO: LA PAZ. FRENTE CALLE PRINCIPAL. IZQUIERDA CARRERA 2. DERECHA CALLE 3. REFERENCIA ENTRADA POR FERRETERIA PRECA;110207044
28560;1;11;2;7;ESCUELA NACIONAL DIMAS ACOSTA ALVAREZ;BARRIO: ANDRES ELOY BLANCO. FRENTE AVENIDA FLORENCIO JIMENEZ. IZQUIERDA CARRERA 7. DERECHA CALLE 5. REFERENCIA FRENTE AL TAMUNANGUE;110207045
28561;1;11;2;7;CENTRO DE EDUCACION INICIAL DR ANDRES ELOY BLANCO;BARRIO: ANDRES ELOY BLANCO. FRENTE CARRERA 3. IZQUIERDA CALLE 6. DERECHA CALLE 5. REFERENCIA DETRÁS DE LA PREFECTURA CIVIL;110207046
28590;1;11;2;7;ESCUELA BASICA TITICARE;CASERÍO: TITICARE. FRENTE CALLE TIERRA. IZQUIERDA CAMINO TIERRA. DERECHA CAMINO TIERRA. REFERENCIA DIAGONAL A LA BODEGA;110207047
28602;1;11;2;7;ESCUELA BASICA SIMON BOLIVAR;URBANIZACIÓN CLEOFE ANDRADE DERECHA CALLE 1. FRENTE CALLE 2. IZQUIERDA VEREDA 5 A 100 METROS DE LA PANADERIA LOS CERRAJONES EDIFICIO;110207048
28603;1;11;2;7;CENTRO DE EDUCACION INICIALJOSE FELIX RIBAS;URBANIZACIÓN: CLEOFE ANDRADE. FRENTE VEREDA 8. IZQUIERDA VEREDA 3. DERECHA VEREDA 7. REFERENCIA A 50 METROS DE LA PANADERIA;110207049
